time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773565581.3259375,0.19,-0.96,0.08,-1.63,-10.29,-1.92,0.98
1773565581.345643,0.13,-0.93,0.04,7.07,-10.86,9.08,0.94
1773565581.4494112,0.07,-0.98,0.03,-4.08,-18.18,13.43,0.98
1773565581.538209,0.09,-1.01,0.07,-6.84,-22.0,-0.15,1.01
1773565581.6497726,0.15,-0.94,0.04,8.82,-32.46,-36.29,0.96
1773565581.7492857,0.12,-0.91,0.09,13.79,-30.34,-1.3,0.93
1773565581.851754,0.15,-1.0,0.01,14.92,-41.02,-34.08,1.01
1773565581.9520066,0.16,-0.82,-0.0,39.47,-28.44,-18.7,0.84
1773565582.0581417,0.15,-0.82,0.01,89.82,5.79,0.9,0.83
1773565582.1688323,0.13,-0.84,0.12,117.91,44.73,27.33,0.86
1773565582.2746737,-0.0,-0.87,0.2,167.25,80.27,71.17,0.89
1773565582.3688953,-0.0,-0.0,-0.0,-1.65,-10.31,-1.94,0.0
1773565582.4800396,0.24,-0.22,0.94,221.07,18.73,-20.7,1.0
1773565582.584679,0.33,2.0,2.0,-350.82,297.53,-502.2,2.85
1773565582.6854005,0.0,0.39,0.52,34.23,21.69,-294.58,0.66
1773565582.7912276,-0.2,-0.57,1.04,-38.63,-7.7,48.24,1.2
1773565582.899335,-0.32,0.02,0.97,73.62,100.46,-17.8,1.02
1773565582.9993644,-0.59,0.09,1.15,-77.66,47.25,-37.89,1.29
1773565583.1007602,-0.56,-0.17,1.02,-34.27,-0.02,39.01,1.17
1773565583.2013848,-0.33,-0.25,0.88,-36.46,-62.29,-48.15,0.97
1773565583.309838,-0.21,-0.21,0.89,0.78,-26.38,-6.4,0.94
1773565583.4027965,-0.2,-0.17,0.85,-39.15,-20.09,-45.28,0.89
1773565583.5162356,-0.39,-0.22,0.95,-42.92,3.68,-10.72,1.05
1773565583.6208134,-0.28,-0.22,0.86,-5.44,-4.14,-39.54,0.93
1773565583.7168949,-0.33,-0.23,0.85,11.65,-30.18,-40.89,0.94
