time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773565807.1930249,0.08,-0.96,0.09,-28.18,-0.24,-7.74,0.97
1773565807.3097825,0.1,-0.96,0.07,-15.65,3.47,-13.07,0.96
1773565807.4131594,0.08,-0.94,0.11,-16.35,6.3,-14.28,0.95
1773565807.498626,0.11,-0.97,0.09,-32.9,-16.5,-36.9,0.98
1773565807.6197786,0.19,-0.9,0.08,-19.74,-32.15,-34.43,0.93
1773565807.711301,0.16,-0.9,0.04,-32.67,-57.6,-32.57,0.92
1773565807.814574,0.15,-0.85,-0.01,-7.4,-94.05,-25.53,0.87
1773565807.9171474,0.29,-0.8,-0.08,-2.03,-150.38,-10.95,0.85
1773565808.025457,0.18,-0.8,-0.03,29.97,-134.84,37.11,0.82
1773565808.144361,0.28,-0.71,0.09,27.54,-157.59,54.4,0.77
1773565808.2350812,0.47,-1.02,0.05,-51.44,-195.28,125.6,1.13
1773565808.342935,0.48,-1.63,0.14,-102.75,28.12,247.21,1.71
1773565808.4439442,1.68,-1.38,-0.78,-501.91,92.09,-142.17,2.31
1773565808.5346076,0.15,-0.89,0.01,-422.08,-49.59,-29.62,0.9
1773565808.6605806,0.46,-0.46,-1.47,-255.91,-236.86,358.69,1.61
1773565808.7664382,-0.34,1.36,-0.66,-71.11,131.25,234.82,1.55
1773565808.853324,-0.54,0.63,-1.33,-190.35,-78.5,218.4,1.57
1773565808.9605725,-0.29,0.53,-0.99,169.1,14.08,-62.95,1.16
1773565809.0596309,-0.64,0.08,-1.19,-96.31,-25.27,33.72,1.35
1773565809.1664228,-0.56,-0.03,-0.99,1.25,-19.51,-19.65,1.14
1773565809.263898,-0.4,-0.03,-0.91,-0.76,-33.39,41.72,0.99
1773565809.375784,-0.51,-0.04,-1.0,60.9,-7.3,38.79,1.12
1773565809.4797957,-0.37,0.01,-0.99,45.14,-22.06,46.92,1.06
1773565809.5779352,-0.39,-0.09,-0.85,0.23,10.93,-10.63,0.94
1773565809.6878846,-0.34,0.06,-0.99,-46.17,1.33,-40.87,1.05
