time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773564877.0144196,-0.16,1.01,0.02,-5.24,-20.21,-12.43,1.02
1773564877.1177435,-0.09,0.99,-0.03,-0.82,-4.47,-31.08,0.99
1773564877.2237084,-0.01,1.0,-0.01,-3.11,-39.95,-51.63,1.0
1773564877.320295,-0.07,0.93,-0.02,-28.14,-44.29,-53.76,0.93
1773564877.4230807,-0.21,0.86,0.01,-45.62,-23.31,-72.03,0.89
1773564877.536881,-0.4,0.94,0.04,-64.27,12.7,-85.82,1.02
1773564877.6391346,-0.45,0.88,0.16,-61.8,56.66,-81.74,1.0
1773564877.7394807,-0.42,0.75,0.14,-31.92,77.69,-92.72,0.88
1773564877.837663,-0.32,0.66,0.13,-42.98,63.47,-90.66,0.74
1773564877.943105,-0.27,0.59,0.17,-65.85,93.05,-105.41,0.68
1773564878.0527954,-0.24,0.57,0.18,-130.64,56.2,-174.35,0.64
1773564878.1515925,-0.92,0.34,0.5,-164.26,33.62,-184.99,1.1
1773564878.2547562,-1.66,0.17,0.02,-137.01,-108.63,296.81,1.67
1773564878.353531,-0.57,-0.73,-0.61,337.4,113.05,-147.39,1.11
1773564878.4539552,-0.57,-0.42,-0.17,253.42,-73.95,-135.92,0.73
1773564878.5601933,-1.27,0.14,-0.3,30.72,240.49,-70.46,1.31
1773564878.6748748,-1.08,0.1,-0.61,63.82,135.51,-67.31,1.24
1773564878.772729,-0.85,-0.01,-0.55,50.29,62.38,-4.92,1.01
1773564878.87159,-0.84,0.08,-0.61,42.55,13.66,-38.05,1.04
1773564878.970408,-0.9,-0.06,-0.63,29.95,-20.43,-3.41,1.1
