time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566999.8868303,-0.06,-0.88,0.3,11.65,3.36,63.8,0.93
1773566999.993586,-0.27,-1.15,0.48,-26.38,50.73,51.27,1.28
1773567000.0949476,-0.64,-0.97,0.45,-37.3,71.72,32.96,1.24
1773567000.2040937,-0.44,-0.93,0.23,90.4,-25.51,10.18,1.06
1773567000.292671,-0.48,-1.03,0.36,-6.38,0.92,7.83,1.19
1773567000.4081285,-0.42,-0.97,0.32,40.99,1.6,-19.39,1.11
1773567000.5064216,-0.31,-0.84,0.31,51.89,7.76,-54.55,0.95
1773567000.6058192,-0.19,-0.67,0.28,18.98,-17.02,-80.49,0.75
1773567000.708928,-0.08,-0.62,0.36,6.05,-29.44,-76.32,0.72
1773567000.815339,0.05,-0.72,0.34,-36.47,-2.79,-31.79,0.8
1773567000.9240742,0.07,-0.86,0.35,-43.82,2.11,10.15,0.93
1773567001.028458,0.06,-0.89,0.33,-33.51,4.61,4.46,0.95
1773567001.12313,-0.05,-0.97,0.33,-38.18,-2.4,-5.31,1.03
1773567001.2285795,-0.1,-0.88,0.11,30.56,-21.94,-5.18,0.89
1773567001.3391595,-0.38,-0.89,0.21,-33.21,116.98,-16.26,0.99
1773567001.4390595,-0.31,-1.02,0.1,39.89,96.27,-2.63,1.07
1773567001.5392718,-0.21,-0.89,0.19,8.49,105.59,-53.3,0.93
1773567001.6409152,-0.25,-0.86,0.23,-29.5,56.7,-76.72,0.92
1773567001.7418156,-0.17,-1.11,0.25,62.27,88.24,-81.73,1.15
1773567001.8459098,0.02,-0.72,0.38,29.21,17.19,-35.73,0.82
1773567001.958294,-0.1,-1.08,0.3,-25.45,116.49,-49.56,1.13
1773567002.0578372,-0.03,-0.81,0.4,65.56,75.43,-38.55,0.9
1773567002.1586337,0.02,-0.88,0.45,-28.82,107.94,-57.02,0.99
1773567002.258197,-0.01,-0.92,0.41,-30.26,119.3,-61.36,1.01
