time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566266.4673643,0.32,0.19,0.7,-10.06,-9.74,-30.15,0.79
1773566266.5802565,0.08,0.21,0.67,-32.79,60.56,-89.79,0.71
1773566266.6705673,0.07,-0.01,0.91,-32.98,18.26,-35.44,0.91
1773566266.784583,0.07,-0.06,1.1,-3.48,-13.22,0.61,1.11
1773566266.8834486,0.16,0.26,1.22,77.56,-44.35,68.46,1.26
1773566266.979972,0.2,0.32,0.85,-55.89,-15.95,58.9,0.93
1773566267.0930004,0.13,0.23,0.75,-36.87,-48.9,84.98,0.8
1773566267.1878088,0.12,0.07,0.74,8.27,3.48,41.62,0.75
1773566267.2964911,0.18,0.13,0.86,31.98,-11.7,47.04,0.89
1773566267.3994782,0.12,0.06,0.94,-57.69,36.11,1.37,0.95
1773566267.5011013,0.15,-0.17,1.16,-21.54,27.82,29.63,1.18
1773566267.6004982,0.07,0.34,0.91,-64.6,33.33,-34.76,0.98
1773566267.713668,-0.01,0.1,0.84,-18.75,-20.69,-36.37,0.85
1773566267.817185,0.03,0.2,0.85,-41.22,-22.41,-9.91,0.87
1773566267.9158282,-0.04,-0.12,0.84,5.83,-33.24,-4.43,0.85
