time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773567117.35,-0.16,-0.96,0.41,-89.01,21.62,-56.25,1.05
1773567117.45,-0.11,-0.96,0.21,-95.65,132.93,-54.18,0.99
1773567117.55,-0.29,-0.78,0.27,-12.34,98.23,-116.47,0.87
1773567117.67,-0.06,-0.86,0.30,36.06,102.49,-27.34,0.91
1773567117.76,-0.05,-0.97,0.19,-45.02,60.52,-48.44,0.99
1773567117.87,-0.01,-0.94,0.13,-64.78,16.06,-25.36,0.95
1773567117.96,0.00,-0.94,0.11,-63.79,-78.18,-25.80,0.94
1773567118.06,0.07,-1.07,0.30,92.69,-138.86,17.28,1.11
1773567118.18,0.22,-0.70,0.16,-41.51,-180.06,14.85,0.75
1773567118.28,-0.15,-1.09,0.22,48.46,-97.74,85.19,1.12
1773567118.38,-0.01,-0.83,0.17,4.75,-117.16,56.01,0.85
1773567118.48,0.00,-1.01,0.22,20.67,-81.50,24.90,1.03
1773567118.59,-0.03,-1.12,0.23,-78.69,0.78,-0.92,1.14
1773567118.69,-0.26,-0.91,0.32,23.95,-3.94,-11.42,1.00
1773567118.79,0.02,-0.80,0.11,-103.51,49.33,-52.64,0.80
